id,user_bg_color,user_followers,text,user_description,created,user_location,coordinates,id_str,user_name,user_created,retweet_count,geo
166,000000,1331,"When Dems light their hair on fire over Prince creating motherbase, this is happening in the background
https://t.co/jblpSXL1hF",Asian-American immigrant from Taiwan. Went from Jim Webb to Trump. #CapitalistArmy  Memewar Veteran. http://gab.ai/Tsubaki  Hacked by Putin himself. Pragmatic,2017-04-04T02:09:51,"Florida, USA",,849081552613068800,PositiveInt,2011-09-23T17:24:53,0,
167,000000,11,"@seanhannity Who was behind Rose Law Firm, White Water, File Gate, China Gate, Travel Gate, Hillary/Obamacare ponzi scheme, Benghazi, WacoTX",,2017-04-04T02:09:54,,,849081561328885764,LadyPortofCall,2009-06-22T20:40:35,0,
168,C0DEED,79,"@MikeSilver Does fair compensation equal free tuition, clothes, shoes, food, housing, 5 star travel, 100,000 dollar… https://t.co/r6Yn2MfWA2",,2017-04-04T02:09:54,,,849081564701093890,bnsfmatt,2010-05-20T01:45:45,0,
169,F5F8FA,1,"Why is the US paying for this anyway? We  don't take of our people, our own healthcare but we can pay for everyone else? Cut the funding!",,2017-04-04T02:09:58,,,849081581591560196,notolerancehrc,2016-10-15T11:52:07,0,
170,C0DEED,909,Orchestrating the future of healthcare! @gregbuon #LifeYearsAhead @HMHNewJersey https://t.co/wubd0poUv6,Deputy Director Monmouth County Board of Chosen Freeholders. Proud mom to four awesome kids.,2017-04-04T02:10:04,New Jersey,,849081605109035008,Sdimaso,2010-04-01T14:41:11,0,
171,000000,2948,How Trump Could Gut Obamacare Without Congress https://t.co/j1Fq5yel2b,Late breaking #news from around the web. Sign up to get the most important #conservative headlines: http://bit.ly/libertyheadlines,2017-04-04T02:10:05,"Charlotte, NC",,849081607982112773,LibertyHeadline,2015-11-24T14:41:11,0,
172,9AE4E8,2198242,Pence presents new healthcare offer to Freedom Caucus in effort to revive ObamaCare replacement bill… https://t.co/iRVOZ4iDcQ,"The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",2017-04-04T02:10:05,"Washington, DC",,849081608518979584,thehill,2007-03-22T18:15:18,0,
173,F5F8FA,568,Interesting https://t.co/VzR436livh,I am offering medical business solutions. We also accept lecture requests.趣味はサイクリング、ハイキング、焼き鳥、カクテル。関西大学卒、日本在宅医学会会員 http://homecare.hatenablog.com,2017-04-04T02:10:06,神奈川県三浦郡葉山町,,849081612457435138,gennesaretcare,2016-12-02T05:56:27,0,
174,0000FF,45,"Trump aides, lawmakers hold talks to revive healthcare bill https://t.co/3dfLWbgn7O https://t.co/tRy3ybFVmR",Singapore General Election latest news feed & retweet.,2017-04-04T02:10:06,Singapore,,849081612436463616,spore8ge,2012-11-24T03:29:58,0,
175,000000,1502,Repealing Obamacare was why she voted for Trump. Now she’s bitterly disappointed. https://t.co/wsbvFrBF9s,"I love World News and Sharing it, I love the show QAF. I do not like discrimination and hate. Follow me and I follow you!! The Shire, Hobbiton, RivenDell,  N.Z",2017-04-04T02:10:10,Middle Earth,,849081628358004736,rivendell70,2017-03-04T23:08:57,0,
176,F5F8FA,14,@housebudgetGOP Stop spinning lies. Obamacare isn't failing. States who didn't take the full payout aren't doing as well. Governors to blame,"Fighting Republican hypocrisy, propaganda, and lies one tweet at a time.",2017-04-04T02:10:11,"Florida, USA",,849081635689684992,Patriot_ForLife,2017-03-15T06:23:08,0,
177,000000,224,34% approval rating and dropping @realDonaldTrump - What loser ratings. https://t.co/yNV6mWTchk,"Wife, mother, grandmother, and former educator whose soul lives in Venice, but whose heart is right here at home. Lover of literature and poetry. #Resist",2017-04-04T02:10:15,United States,,849081652915601408,pauleliza,2009-05-22T00:48:37,0,
178,C0DEED,482,@SpeakerRyan @HouseGOP #fullrepeal of obamacare  #freemarkets,,2017-04-04T02:10:16,,,849081655075762178,ladybugwann,2015-09-20T03:08:02,0,
179,000000,621,"RT DeepLearn007 ""RT DeepLearn007: #AI is Completely Transforming Healthcare 
#deeplearning #machinelearning #healt… https://t.co/Sqd26Kcwwv""",Author of Cloud Is a Piece of Cake,2017-04-04T02:10:17,Bangalore,,849081659051913216,heyfebin,2010-01-21T01:25:55,0,
180,C0DEED,4,".@Jon4Lakers 10+ years in healthcare, 16' CSUF graduate Human Services
 Looking for new challenges and career oppor… https://t.co/sRmydpH1Bp",,2017-04-04T02:10:18,"SoCal, USA",,849081663141400576,GinoAvegno,2015-08-14T17:31:33,0,
181,000000,161,"Interested in a #job in #Soldotna, AK? This could be a great fit: https://t.co/kYZGmiZhio #Alaskan #MedEd #MedField #Healthcare #Hiring","At CPH every employee is considered a caregiver, an integral part of our health care team. Follow us to learn more!",2017-04-04T02:10:24,"Soldotna, AK","{""type"": ""Point"", ""coordinates"": [-151.0583332, 60.4877778]}",849081688802111492,CPHJobs,2015-07-14T00:08:56,0,"{""type"": ""Point"", ""coordinates"": [60.4877778, -151.0583332]}"
182,C0DEED,5750,#IsraelNews #Genocide #Children #Injustice Key House Republican expects revised healthcare plan within 24 hours https://t.co/OV1pdhSQDu,"I hate injustice, inequality, demonizing a person or country. I dream of a world that is more just. I reject the NeoCon idea that we cannot have a just world.",2017-04-04T02:10:24,"Seattle, Washington",,849081688818843648,StopDemonizing,2015-07-24T03:52:52,0,
183,C0DEED,5,"@realDonaldTrump Mr President, repeal obamacare first and worry about replacing it with a better plan afterwards.","I love everything Italian.  Wine, food, music and especially la famiglia.  I am also very conservative.",2017-04-04T02:10:26,,,849081696699994112,GregorioSerrao,2015-03-25T16:54:39,0,
184,000000,2,Repeal. Replace will take care of itself. #repealobamacare https://t.co/vKRswVIRjP,,2017-04-04T02:10:26,,,849081698277097474,cathylz1,2015-11-14T01:03:55,0,
185,C0DEED,294,@holachola @goswyn @jfcwzl @gilbertjasono What greed?  Do you think univ healthcare is free. Or do you not make enough to pay taxes?,,2017-04-04T02:10:27,,,849081703134003203,surfd55,2012-01-09T06:06:10,0,
186,ABB8C2,31423,"""Hello. I am Baymax, your personal healthcare companion."" ❤️ https://t.co/DA1ZEh8pmt","you, above all • 한국어/ENG • #FIRSTLOVE 🌿",2017-04-04T02:10:27,Genius Lab ✨,,849081701619949568,melaninsuga,2009-04-10T18:42:19,0,
187,C0DEED,33,#Pencecare https://t.co/euW0uepshC,,2017-04-04T02:10:31,,,849081718002917378,henriettanahmer,2011-05-25T13:55:41,0,
188,C0DEED,148,"Refugees without medical care after our substandard provider is discovered to be fraudulent.

Deliberate abuse. 

https://t.co/owumb5f0uR","Parent, Partner, Humanist Atheist, Left Progressive. I make good ANZAC biscuits. I only follow as many people as I have time to read. I block spam accounts.",2017-04-04T02:10:33,"Canberra, Oz",,849081725657526276,MarcEPoohze,2013-11-26T01:04:19,0,
189,123F45,1207,Ever notice how healthcare reform gets revived the heat gets turned up on the Trump-Russia front? https://t.co/BuvK2RSyLc,"Jill of all trades, mistress of none.  My children will never hold elected office because of this account.",2017-04-04T02:10:38,"The Green Couch, USA",,849081748222869504,emzorbit,2012-03-26T19:37:11,0,
190,FFFFFF,13911,How Trump Could Gut Obamacare Without Congress  https://t.co/tIGPeWXC6y,"“The Son of God became a man to enable men to become sons of God.""- C.S. Lewis. Granddaughter of an Honorary Blue Angel. Pray for America.",2017-04-04T02:10:38,"Georgia, USA",,849081749632102400,TerriGreenUSA,2008-11-19T01:44:46,0,
191,000000,2718,Yep. And no basis for every other socialist idea from the lips of libs. https://t.co/gG7Io2MIoY,"Conservative, America 1st, Twitter is THE way to get NEWS, No desire to debate Libs, #MAGA ProLife&Family ProJew&Christian  #noIslam #BlueLivesMatter,☕",2017-04-04T02:10:38,Flyover Nation,,849081749065936897,AFunnyValentine,2016-08-28T03:31:41,0,
192,0099B9,1340,@Kgalloway26 @CNN I appreciate you feeling bad for my family of four that lost theirs under Obamacare.,WARNING -UNFILTERED AND FED UP WITH CORRUPT CAREER POLITICIANS. PRO MILITARY-PRO COP #DrainTheSwamp,2017-04-04T02:10:42,2 states N of THE WALL,,849081763385290754,DADDYROCKSVEGAS,2011-12-13T02:57:47,0,
193,642D8B,2542,📷 ninadobrevdaily: Nina Dobrev | Funny Or Die: Sexy Women Beg For Healthcare https://t.co/9B2t6U4VmE,Tratando de no volver atrás y avanzar...#Fortitude ♥ Seriéfila/I SHIP HARD..!! #OneTreeHill ∞ #Delena ∞ Sophia Bush//EBR//Nina Dobrev //CS,2017-04-04T02:10:43, Colombia ♥  ✩  ♪,,849081768670097408,KellysOspino,2011-10-12T00:26:44,0,
194,C0DEED,118,This from the guy who tried to take the healthcare away from 20 million Americans. #Shameful https://t.co/eC78JHAEA2,It's just random. That's all it is!,2017-04-04T02:10:44,,,849081774110060547,Rodgerswrites,2012-12-03T12:52:41,0,
195,F5F8FA,3,Among all our friends absolutely no one cares if the Russians were spying on our elections. No one. They care about repealing ObamaCare.,,2017-04-04T02:10:55,,,849081819731562496,WeTheDeplorable,2017-01-06T21:12:16,0,
196,131516,31,@GovMikeHuckabee After that healthcare fiasco not sure republicans can get anything done.,,2017-04-04T02:10:56,"simpsonville, SC",,849081824710197250,tommytomes,2010-12-24T15:33:24,0,
197,C0DEED,421,"@thehill They are just hellbent on taking away people's healthcare, huh? Jesus.","curator, debater, translator, vindicator, traitor, collaborator, dictator, satyr",2017-04-04T02:10:58,"New York, NY",,849081830552850434,jakoberlin,2013-06-16T04:01:42,0,
198,F5F8FA,22,Obamacare's protection from big insurance for families with no choice in healthcare. 2 minimum wage incomes won't a… https://t.co/Pyl3FHwHrm,,2017-04-04T02:10:58,,,849081832536772608,lildaye1,2017-02-01T21:28:46,0,
199,000000,1187,Pence presents new healthcare offer to Freedom Caucus https://t.co/zSfOdRJdL2,Use caution when following me not here to spare your feelings of my tweets. ProTrump or lists=Block ***Typos all my own. Luv & RT Animal Pictures #TheResistance,2017-04-04T02:10:59,,,849081835812466688,StillNasty2017,2016-07-03T06:03:42,0,
200,C0DEED,274,Want to make real economic progress? Quit hindering a huge percentage of your population from having equal access to healthcare &amp; education,WCU; I'm going to be your boss one day,2017-04-04T02:10:59,"West Chester, PA",,849081837142061057,BrendanLydon,2011-08-05T03:26:57,0,
201,022330,382,The Republicans always claim to care about working folks every four years. Their tax plans and healthcare plans sug… https://t.co/8aolHKtyTJ,"I live and practice law in Clarksville, TN. Have two amazing children and an equally amazing wife! I am a proud University of Tennessee graduate. #GBO #GOPREDS",2017-04-04T02:11:00,"Clarksville, TN",,849081841508339713,PREDSFAN91,2010-01-26T16:52:51,0,
202,C0DEED,703746,$NMXS has EMR software https://t.co/2oAoUFEGTr #forbes #healthcare #telemedicine #telehealth #wsj #reuters… https://t.co/KTXydPmqg7,,2017-04-04T02:11:01,"Albuquerque, NM",,849081843379056641,netmedxpress,2015-05-08T02:29:32,0,
203,F5F8FA,8,"Join the Danville Regional Medical Center team! See our latest #job opening here: https://t.co/MalQmIdmFQ #Healthcare #Danville, VA",Danville Regional is a  #healthcare provider in the Dan River Region of #Virginia and #NorthCarolina. We're #Hiring follw us here for our latest #jobs,2017-04-04T02:11:04,,,849081857534828544,DRMCJobs,2016-04-27T23:00:15,0,
204,C0DEED,265,It's called healthcare. https://t.co/F3m821da6z,"Tiger fan.  Commodore fan.  Grizzlies fan.  Lover of good food, good wine, and all things Memphis.",2017-04-04T02:11:05,Memphis,,849081860361773059,DebbyRGM,2009-08-21T00:17:36,0,
205,FFFFFF,312051,Key House Republican expects revised healthcare plan within 24 hours https://t.co/PjLUGsPnhh #BreakingNews https://t.co/hj5c6Z9Q4V,"The official Jerusalem Post Twitter page featuring breaking news from Israel, the Middle East and the Jewish World.

On Facebook: http://on.fb.me/1rXHPsJ",2017-04-04T02:11:05,Israel ,,849081861859049474,Jerusalem_Post,2009-01-25T14:17:26,0,
206,C0DEED,2268,Key House Republican expects revised healthcare plan within 24 hours https://t.co/Nloaf2enzi #Politics,Daily political news reports.,2017-04-04T02:11:06,"Greenwich, CT",,849081865604669441,GetTheDailyDirt,2011-07-11T01:24:48,0,
207,000000,78970,Paul floats healthcare compromise https://t.co/8u0VPYRJm9 https://t.co/yhouL5dShl,"#Global #media platform promoting #conservative #politics, values, ideals for better #society. Support @GOP @AuConservatives @Conservatives #auspol #USPolitics",2017-04-04T02:11:09,"Victoria, Australia",,849081876744720386,WorldConserv,2017-03-14T11:06:32,0,
208,020812,112,$117 Billion Market For Internet of Things In Healthcare By 2020 https://t.co/gO0NdKJeFg by @tjmccue,Find your Road Map to Success and a truly Inspired Life!,2017-04-04T02:11:10,,,849081881991753728,BusBlueprint,2014-06-23T20:24:21,0,
209,F5F8FA,1,thehill: Pence presents new healthcare offer to Freedom Caucus in effort to revive ObamaCare replacement bill… https://t.co/C8AMVCrKln,Akun suka suka.,2017-04-04T02:11:12,Indonesia,,849081889734504448,jeonjekov,2017-02-13T09:00:05,0,
210,EB0927,682,Paul floats healthcare compromise https://t.co/AnUHta9hg6 https://t.co/RNoKQaaX4F,"Israel should stop negotiating everything away, Nationally Jews Should Leave Everything Alone, they should let God..",2017-04-04T02:11:14,,,849081898769035268,njslea,2010-04-17T02:59:32,0,
211,C0DEED,904,"Want to work in #Baltimore, MD? View our latest opening: https://t.co/lrr8JXIK2R #Healthcare #Job #Jobs #Hiring",Sharing the latest job openings at Johns Hopkins Medicine. Explore diverse career opportunities at one of the country’s most reputable health care institutions.,2017-04-04T02:11:15,"Baltimore, MD",,849081901470150660,HopkinsCareers,2012-04-27T17:15:15,0,
212,F5F8FA,1,"Talks on Repealing and Replacing #ObamaCare are not really, and have not really been, going on, and will not really continue much longer.","Not the president you want, but
the president you need.",2017-04-04T02:11:18,,,849081915114229760,DonaldTrumpRVRS,2017-03-13T01:35:12,0,
213,C0DEED,135,Lol good luck with that https://t.co/LrShXZrnhw,,2017-04-04T02:11:20,Boston,,849081922424852480,anniebold526,2011-08-04T18:58:22,0,
214,F5F8FA,1,@RandPaul @realDonaldTrump Please REPEAL asap. I'm poor and have to pay a $700 fine for not having ObamaCare in 201… https://t.co/lhgJWiK1I6,,2017-04-04T02:11:20,,,849081923645435904,furryangels1,2016-11-26T21:47:57,0,
215,C6E2EE,1453,Pence presents new healthcare offer to Freedom Caucus https://t.co/PKWyq6nKyh,Mother wife educator traveler friend Tweets are my own / Retweets not necessarily endorsements,2017-04-04T02:11:21,Southern California,,849081929504829442,WeirMB,2011-08-11T05:19:40,0,
216,ABB8C2,87,"#REPUBLICANS: A STEP-BY-STEP GUIDE TO REMOVE #OBAMACARE - ""Uniting the [#GOP] party behind a free-market plan and... https://t.co/O1RY0sbGdW","When media, politicians, and the government omit, mislead, and outright lie to us, their agendas will be revealed; plus stories you just might miss otherwise.",2017-04-04T02:11:22,,,849081930847072257,Expose_The_Lies,2012-08-07T21:34:19,0,
217,C0DEED,229,Maybe time to go nuclear on all things legislative. Curing Obamacare might be a start. https://t.co/Y5nJlH3ztW,Devoted to Pasco County where I have lived and loved life.  Plan to keep it that way.,2017-04-04T02:11:24,Land O' Lakes,,849081941433487360,SandyGraves1,2012-03-13T02:19:37,0,
218,C0DEED,16,White House to unveil new Obamacare repeal deal Tuesday https://t.co/7yCa7bHXD0 @DCExaminerさんから,"not follow me, I say again NOT FOLLOW ME 
IF YOU FOLLOW ME , I WILL IMMEDIATELY BLOCK YOU,sorry. Just bookmark me and enjoy",2017-04-04T02:11:31,Waddesdon,,849081970265133056,trilateralist73,2010-11-11T12:26:23,0,
219,C0DEED,335,#Healthcare Support Worker - Routes into Nursing Opportunity https://t.co/fgoSABhqSG,#Jobs in #cambridge,2017-04-04T02:11:34,"Cambridge, England",,849081982491471875,InCambridgeJobs,2015-04-24T08:25:03,0,
220,89C9FA,2497,"Or better yet, you want to analyze the necessities/limitations of female healthcare, but don't have a female presen… https://t.co/CfooClfuuF",✨ NYC's glitter goddess & GLO girl ✨,2017-04-04T02:11:34,"New York, NY",,849081983024189444,anjieAvenue,2010-04-07T23:20:51,0,
221,000000,6017,"RT@Jimnosredna:Үр дүнтэй э/мэндийн бодлого зардлыг бууруулж, орлого, бүтээмжийг нэмэгдүүлдэг. Яг одоо МУ-д хэрэгтэй. https://t.co/OIpSQpFyeE","U.S. Ambassador to Mongolia, mother, wife, daughter, sister and mentor to future Foreign Service leaders.",2017-04-04T02:11:36,,,849081993107312645,USAmbMongolia,2015-10-09T01:39:16,0,
222,C0DEED,733,thehill: Pence presents new healthcare offer to Freedom Caucus in effort to revive ObamaCare replacement bill… https://t.co/zCeKw62zEc,"First there will be anarchy, then there will be me!",2017-04-04T02:11:37,Miami,,849081994071900160,Angelus1701,2010-04-20T09:26:03,0,
223,131516,1474,"Trump failed to defund Planned Parenthood, repeal Obamacare. What now? | News | LifeSite https://t.co/f5wdPoDTrd petition signers","Dom João Afonso Maria Coutinho de Albuquerque,  ad maiorem Dei gloriam. Quibus viventibus non communicavimus mortuis communicare non possumus!",2017-04-04T02:11:37,"Luanda, Angola",,849081996190126080,Magilla7,2013-11-07T17:44:32,0,
224,F5F8FA,10,@CNN @AC360 @maddow @facebook @Twitter #SusanRice #Obamacare #deepstate @EricHolder #ShadowGovernment #EliLake… https://t.co/BV9OWhpfL7,,2017-04-04T02:11:38,,,849081998048194560,NewReality2017,2017-03-10T06:33:56,0,
225,870100,131894,Report: White House to Unveil New Obamacare Repeal Deal Tuesday  https://t.co/V6CKRJCqzx https://t.co/5OhTqZ0tbo,"Independent Conservative, NYT Best-Selling Author, @FoxNews & @FoxBusiness Contributor, @WashTimes Columnist, Radio Talk Show Host. Italian. Scottish. Bookish.",2017-04-04T02:11:43,New York/Los Angeles,,849082018705133569,HeyTammyBruce,2009-03-05T18:32:14,0,
226,C0DEED,251,see GOP is a sneaky behind the back oger that does not follow rules or believe in justice other than their own gree… https://t.co/CtNdVxjRnp,If you are PRO TRUMP. I will block you,2017-04-04T02:11:44,,,849082024682020865,RG1095,2014-08-17T16:30:21,0,
227,C0DEED,140,"Professor: ""I have and will grade the papers, and will continue grading until hopefully the grading finishes...even… https://t.co/MNHakpxPEF",Please leave a message after the beep                     // Lehigh Class of '20,2017-04-04T02:11:44,,,849082025990664197,reesha924,2014-09-11T22:45:58,0,
228,000000,145,"I do believe the people in general are starting to see the merits of Universal Healthcare, Free College, maybe even better wages.",Twitter scientist.,2017-04-04T02:11:47,"Tampa, FL",,849082037394919425,Thebigsale85,2011-06-15T01:39:46,0,
229,000000,181,@realDonaldTrump SHOULD request the RAW Intelligence Reports from the day of the #Benghazi Attack... No Video &amp; No… https://t.co/gdPkUVsOpH,,2017-04-04T02:11:48,,,849082040465149952,TrumpinatorCard,2015-08-20T16:58:01,0,
230,1A1B1F,288,https://t.co/gezWkpU1yG,"Dishing about TV: Major Crimes, Agents of Shield, the Blacklist, Gotham, the Flash, etc.",2017-04-04T02:11:48,US,,849082042394574848,DayOwl1,2011-06-12T21:56:37,0,
231,990000,2836,White House to unveil new Obamacare repeal deal Tuesday https://t.co/CJ81luWAVI via @DCExaminer,"Proud, staunch,anti-PC Conservative,  POLITICAL JUNKIE. Followed by Sean Hannity, Pat Dollard #AmericaFirst #MAGA #LockHerUp #Vault7 #PizzaGate",2017-04-04T02:11:50,,,849082048845426688,tweetheart2017,2015-10-23T06:42:36,0,
232,F5F8FA,17216,#Obamacare nothing but a stupid rotten policy forced on people by a rotten president  https://t.co/vChRZchJjl,"Psychology, Good food, great coffee, unbiased politics, and going with the flow. Market crashes are nothing but splendid long term investment opportunities.",2017-04-04T02:11:52,"Amsterdam, The Netherlands",,849082056231579649,meyers000111,2016-12-08T17:29:02,0,
233,F5F8FA,6,@erikginty @DonaldJTrumpJr @realDonaldTrump new healthcare bill being released tomorrow after meeting with mulvaney… https://t.co/des0otl9jv,"Proud American who promotes love, respect, and honesty wherever I go. Have a deep love for my country.
#MAGA #TrumpPence2020
GIS Analyst/Python Programmer",2017-04-04T02:11:53,,,849082064112627714,MAGAforALL,2017-03-20T23:22:36,0,
234,C0DEED,294,"@holachola @nursejaq @gilbertjasono What right does anyone have for healthcare provided by someone else?  Why stop there, How about food?",,2017-04-04T02:11:56,,,849082075261087747,surfd55,2012-01-09T06:06:10,0,
235,C0DEED,32,@SpeakerRyan Similar to your healthcare bill...lol,,2017-04-04T02:11:56,,,849082075621855234,mattybv,2009-03-22T19:40:22,0,
236,F5F8FA,21,https://t.co/Y9TeZ8eYB9,"Happy most of the time. 
Confused the rest of the time.
Looking for FUN. 
Not sure but I think they broke up.",2017-04-04T02:11:59,"Providence, RI",,849082088041177094,MichelleDoiron3,2016-10-16T23:04:32,0,
237,E1E1E1,1875,"We're #hiring! Read about our latest #job opening here: Pharmacy Technician - https://t.co/uAXwLdW6YP #Healthcare #NorthCharleston, SC",General tweets about open #jobs at #CVS Health only. Connect with our recruiters by following @CVSCareers,2017-04-04T02:12:04,United States,"{""type"": ""Point"", ""coordinates"": [-79.9748103, 32.8546197]}",849082110405222403,CVSHealthJobs,2012-04-26T00:56:29,0,"{""type"": ""Point"", ""coordinates"": [32.8546197, -79.9748103]}"
238,C0DEED,283,"#Bank Healthcare Worker, Stockton Hall https://t.co/zgul5DQ66P",#Jobs in #York opportunities coming in constantly. Good luck,2017-04-04T02:12:05,"York, England",,849082110854017024,Jobs_York_Jobs,2015-05-09T08:00:04,0,
239,C0DEED,571,BREAKING #RforRussia #GOPutin #Trumpcare BREAKING https://t.co/JJisFj0VcU,God first,2017-04-04T02:12:08,Maryland,,849082126188281857,kygen,2013-03-02T10:05:43,0,
240,C0DEED,4727,"Oh, FFS, SLOW DOWN. https://t.co/295YdO1MFR",#NeverTrump 3rd class Elder of Zion. @TheBuckleyClub Managing Editor. Virtue movement conservative/traditionalist. A firm rock in a chaotic world. Open DMs.,2017-04-04T02:12:09,Israel,,849082129250177025,AviWoolf,2013-01-12T22:06:41,0,
241,C0DEED,1935,"Forget ‘Trumpcare.’ Rand Paul calls new GOP healthcare bill ‘Obamacare Lite’
https://t.co/8b5ZWDXRyE https://t.co/XvwCvDkdDc","Dad, bond servant of Christ, family, TX, wine, politics, liberty, football, recovering Capitol Hill​ flack, Pres. @DelanoyeStrat, booking clients on TV & radio",2017-04-04T02:12:12,"Orange, TX",,849082139987628033,JoshuaWDelano,2012-01-25T07:53:24,0,
242,F5F8FA,209,Obama has been surveying people for a long time. Obamacare was possible for the blackmailing of the Supreme judge that made it possible,,2017-04-04T02:12:15,,,849082155447848960,Nani194347,2016-05-18T01:29:32,0,
243,F5F8FA,1304,@freedomcaucus @RandPaul it is imperative that u work with @potus to get this done https://t.co/a7eJBWpD2O,NY Giants  NY Rangers NY Mets NY Knicks UConn Lady Huskies Basketball Small Federal Government Repeat after me-- there is no such thing as free stuff,2017-04-04T02:12:16,,,849082159088508928,franksan240,2016-03-07T21:19:41,0,
244,C0DEED,311,"STREWTH TREWTH
Havin' Baked Beans for lunch
so not to wait any longer--Americans Healthcare may not want to wait mu… https://t.co/QvM2ew3XYf",,2017-04-04T02:12:18,,,849082168102068227,Breacdonn11,2015-06-14T06:05:20,0,
245,C0DEED,65,That's a drop of 11 points in one month. https://t.co/EeEbnyvObg,"Retired lawyer and investor. ""Jeopardy!"" champion. This pic is not Trumpocalypse.  It's in Taiwan.",2017-04-04T02:12:20,"Seattle, WA",,849082176851333123,pashber,2009-06-18T21:05:32,0,
246,ACDED6,934,We need nonprofit single-payer health insurance system. #HR 676 #MedicareForAll https://t.co/HFNkv8Fk6j,"My vitamins: Care,Aware,Conscientious,Ethical,Fair,Grow,Do,Humor,Optimism. Mottos: Put your action &$ where your mouth is. Say what you mean, mean what you say.",2017-04-04T02:12:21,,,849082178034176001,seitzinator,2011-02-18T19:24:50,0,
247,000000,26,McKesson looks to simplify big data ecosystem for healthcare analytics - TechTarget https://t.co/AWkrHCNJ7t,"Data@Work is an early startup dirtying their hands in data to drive Technology conversations around Data, Insights and the connected world.",2017-04-04T02:12:29,Singapore,,849082213639610368,data8work,2015-01-17T17:24:44,0,
248,F5F8FA,3327,And YOU ARE NO....POWER HERO!!! YOU PATHETIC DAMN LIAR!!! https://t.co/92W8SqoMso,,2017-04-04T02:12:30,,,849082217917816833,harry_kindred,2016-07-26T07:36:48,0,
249,C0DEED,39485,There's an American Pizza Community ... always learn from @KevinNR https://t.co/KTLIQ118B1,National Review world,2017-04-04T02:12:30,NYC,,849082219272515590,kathrynlopez,2009-02-06T15:38:04,0,
250,000000,3412,Haha nope https://t.co/15ZhgSN3pm,"contributor, @espnW. writer. a witch who should be found, tried, and burned at the stake.' - a commenter on Deadspin",2017-04-04T02:12:32,imladris ,,849082227334033409,allyauriemma,2009-04-15T20:25:37,0,
251,DBE9ED,9349,White House to unveil new Obamacare repeal deal Tuesday https://t.co/fVm0UzP9lv via @DCExaminer,America First #SisterPatriot ΜΟΛΩΝ ΛΑΒΕ Followed by @seanhannity @DineshDSouza @AlvedaCKing @Harlan @ahmalcolm @scaramucci #LNYHBT,2017-04-04T02:12:36,,,849082243322695680,izzipatriot,2013-12-10T17:52:33,0,
252,000000,1280,#PRESCRIPTIONDRUGS IN #AMERICA TODAY https://t.co/6TMUAR8uMW #healthcare #medicine #law #drugs #opiates… https://t.co/afATwsYiEl,#CriminalJusticeSystem #CriminalJustice #PersonalInjuryLaw #AutoAccident #DogBite #ProductLiability #SanDiego #LegalServices #Attorney #Lawyer @SDInjuryLawyers,2017-04-04T02:12:37,"San Diego, CA",,849082245881188355,KLSteigerwalt,2016-02-17T23:03:44,0,
253,F5F8FA,12,#buy #sales #smart #electronics #wristbands #SmartWatches #wearables #IoT #HealthCare  https://t.co/OPin7WjQpO,"Beautifully designed collectible figures from movies, comics and more!",2017-04-04T02:12:38,,,849082249249161218,hot_collectible,2016-09-15T11:19:47,0,
254,C0DEED,29,ICYMI @realDonaldTrump @POTUS @GOP https://t.co/cZWQHlrqAd,"Whatever ""what is"", is, is what I want. Only that. But that.",2017-04-04T02:12:39,"Seattle, WA",,849082255444234241,nsilverman,2009-04-11T17:49:36,0,
255,000000,715,#TrumpLies https://t.co/Zru14SJWiZ,"Sectatores Sancti Bernardi statim claudam. Est eis angustum super animum suum se tollere, quod educationem optimam receperunt.",2017-04-04T02:12:42,,,849082269918793731,mitchellscomet,2016-12-02T05:16:37,0,
256,C0DEED,141,"#Trump aides, lawmakers hold talks to revive #healthcare bill https://t.co/M26fYsVlow",Sharing of U.S. politics & FP. RT ≠ personal views. GWU College senior & USMCR. Check out my blog for personal opinions. All views expressed are my own,2017-04-04T02:12:43,,,849082273030955008,AndrewJNell,2014-09-10T04:07:08,0,
257,000000,1502,Freedom Caucus members believe they're closing in on a healthcare deal with White House https://t.co/WDioVxC2DL,"I love World News and Sharing it, I love the show QAF. I do not like discrimination and hate. Follow me and I follow you!! The Shire, Hobbiton, RivenDell,  N.Z",2017-04-04T02:12:45,Middle Earth,,849082279649570816,rivendell70,2017-03-04T23:08:57,0,
258,000000,1502,Freedom Caucus members believe they're closing in on a healthcare deal with White House https://t.co/eYyHVCJuPy,"I love World News and Sharing it, I love the show QAF. I do not like discrimination and hate. Follow me and I follow you!! The Shire, Hobbiton, RivenDell,  N.Z",2017-04-04T02:12:45,Middle Earth,,849082281486635010,rivendell70,2017-03-04T23:08:57,0,
259,C0DEED,295,The 49% probably has a lot to do w/ the government being able to view browsing history. https://t.co/orBEZWifSX,Two Years Away From Being Two Years Away | http://shinreport.wordpress.com |,2017-04-04T02:12:50,NJ // MO,,849082303062175749,danny_shin131,2011-09-22T01:44:07,0,
260,C0DEED,83,EU QUERO UM https://t.co/7HASONRuFl,,2017-04-04T02:12:51,,,849082306195324930,IFernandaSoares,2015-11-25T19:55:46,0,
