id,user_bg_color,user_followers,text,user_description,created,user_location,coordinates,id_str,user_name,user_created,retweet_count,geo
562,022330,1204,@BryceHagman24 Time to see Roy win another one! #nationalchampionship  #GoHeels,"fresh daily digital musings of the #awesome variety. 
 #UNC #RVA",2017-04-04T01:14:45,RVA,,849067685644251136,DorseyMc,2009-03-06T18:28:44,0,
563,C0DEED,139,Go ahead and get me this money #UNC #NationalChampionship,down with the get down..,2017-04-04T01:14:46,"Charlotte, NC",,849067686839689216,Wjayjr,2012-01-06T23:37:26,0,
564,000000,234,Go Zags et surtout @KillianTillie 🇫🇷🇫🇷🏀 #NationalChampionship #marchmadness #FinalFour #SFRSport,#TeamOL #StadeToulousain #TeamSuns #CSH #ASVEL #Savoie #RioloFan #UMS,2017-04-04T01:14:46,"Savoie, Rhône-Alpes",,849067686843879424,Val26200,2012-01-11T13:26:44,0,
565,F5F8FA,20,I got #Gonzaga #NationalChampionship,Mediocre thread.,2017-04-04T01:14:46,"Sarasota, FL",,849067687267512324,DavidMesalam,2017-03-22T23:19:06,0,
566,C0DEED,118,Go #Zags! @ZagMBB #nationalchampionship,The second most interesting man in Wyoming.,2017-04-04T01:14:46,"Casper, WY",,849067688660021250,TheRealJAStoll,2015-07-20T04:41:27,0,
567,000000,4448,#NationalChampionship https://t.co/STup8AMCKl,Stop Dreaming Start Achieving. All business enquirers at CerebralSkillzbiz@outlook.com,2017-04-04T01:14:46,california,,849067688324456452,CerebralSkillz,2014-02-01T07:00:56,0,
568,1A1B1F,9050,"As I stand here listening to the national anthem before the #nationalchampionship, only 1 thought comes to mind: ""T… https://t.co/8DmkcLGbwy",Love #basketball more than you ever loved anything. #Founder @krossovr & @CourtsideVC | @NBA 🇮🇳 Contributor | http://cocopebble.com | #startups #tech #sports,2017-04-04T01:14:46,A NYC pickup game near you,,849067686873243648,Vasu,2008-06-10T04:06:08,0,
569,F5F8FA,22,#NationalChampionship #UNC,#IMLIVING,2017-04-04T01:14:47,"Alabama, USA",,849067691881242625,imagrownnWOMAN,2017-03-19T05:01:00,0,
570,0099B9,578,#WeHere #GoHeels #RedemptionTour #UNC #NationalChampionship GAMETIME🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆,-Witness Greatness,2017-04-04T01:14:47,On my Way,,849067692468428801,eLJayyee,2010-08-18T04:19:26,0,
571,C0DEED,1316,Wow!!!  Well done soldier!! #nationalchampionship #FinalFour #NationalAnthem #USA #Gonzaga #NorthCarolina #UNCvsGON,We're a 501(c)3 non-profit and are building soccer rebounding walls for towns and schools across the country. We build stronger communities through soccer.,2017-04-04T01:14:47,Colorado,,849067692585869312,Goals4Glory,2014-03-31T20:19:01,0,
572,C0DEED,53,I'm rooting for @CryingJordan tonight during the #NationalChampionship,Team Hendrick and the #BBN,2017-04-04T01:14:48,Kentucky ,,849067695379185665,JCCavins,2009-04-26T03:25:44,0,
573,C0DEED,60,"@OlsonGreg #UNC 82
#Gonzaga 78
#nationalchampionship 
#marchmadness","Above average sports fan!
Go Bizon!! Go Cowboys!",2017-04-04T01:14:48,Aberdeen SD,,849067695568015360,fsukyle2001,2011-11-11T05:19:36,0,
574,C0DEED,394,Tipoff here at the @FinalFour Looking forwarded to a great game!!!! #NationalChampionship #finalfourphoenix… https://t.co/4fw2YydlI6,"•Senior at UTSA, Sports Management Major• •SALOC 2018 NCAA Men's Final Four • Isaiah 54:17• •Julianne❤️•",2017-04-04T01:14:48,"Columbus, OH ✈️San Antonio,TX",,849067695232385024,dcastroutsa,2013-06-22T07:21:34,0,
575,FFFFFF,2917,*flicks bic* Y'all not about to have me stressed! 😂😂😂😂 #GoHeels #nationalchampionship https://t.co/7JSdUTruV8,#GoHeels 💎,2017-04-04T01:14:48,,,849067696973111298,BlkCarmenSDiego,2009-03-11T04:35:10,0,
576,C0DEED,517,Let's go Bulldogs! #NationalChampionship,SVC Golf '19,2017-04-04T01:14:48,,,849067698709561344,JimmyDolan,2010-09-02T02:08:16,0,
577,C0DEED,285,Who you got? #nationalchampionship,PHS basketball🏀,2017-04-04T01:14:48,"Dade City, FL",,849067698038472705,willwaters14,2015-04-24T16:41:59,0,
